Name	Coefficient	Coefficient_std_error	Coefficient_P_value
CD4.Memory	3.784727850525515e-07	1.8887572423452538e-07	0.022544720661543675
CD4.Naive	3.1438211576993647e-07	1.9518606180812893e-07	0.05362483864198981
DN.T	3.0713999054669915e-07	2.1339527506102052e-07	0.07503265785497679
NK.CD56bright	4.1904051573413265e-07	3.412472314767284e-07	0.10972958092853013
pro-B	1.941496519502515e-07	2.3352339916799065e-07	0.20287590766717584
pDC	2.509734165564314e-07	3.3374357602053846e-07	0.22602710840775192
pre-B	1.3413868491239461e-07	2.490491744442291e-07	0.2950803359318919
DC	5.455610746110603e-08	2.3457561028790598e-07	0.40804624265247275
CD8.Naive	3.426111671482726e-08	1.851186385944439e-07	0.42658450190198144
NK.CD56Dim	-8.873143538426371e-09	1.3792795045483802e-07	0.5256469551819939
CD8.Effector	-7.081550717346613e-08	1.2278383148975164e-07	0.7179456386495917
CD16.Mono	-1.8118249822533897e-07	1.7236011614202e-07	0.8534133570487981
CD14.Mono	-1.4516900198500786e-07	8.529112209444925e-08	0.9556261753999048
