Name	Coefficient	Coefficient_std_error	Coefficient_P_value
DN.T	1.356385901396668e-07	1.2717588946880213e-07	0.1430890627595966
CD4.Naive	9.759975621784969e-08	9.37078012965904e-08	0.1488141505841276
CD8.Effector	2.8254716918311636e-08	4.7629332652795245e-08	0.2765166542741857
NK.CD56Dim	1.2580513194371791e-08	3.875902179250575e-08	0.37274840986643454
DC	3.012372016410468e-08	1.1349263072757135e-07	0.3953412478749211
CD4.Memory	3.875444994561459e-08	1.5349004735023676e-07	0.40033180602260693
CD8.Naive	1.3071537304835604e-08	6.760804638720651e-08	0.4233452063903879
CD14.Mono	4.4516858434212935e-09	3.7919856951690464e-08	0.4532726429100562
NK.CD56bright	5.302012479505927e-10	8.105989715455323e-08	0.49739059394190094
CD16.Mono	-3.969273566398013e-09	5.741017745660871e-08	0.5275604508505135
pre-B	-2.0339540601764526e-08	5.2084491163752015e-08	0.6519204531204692
pDC	-8.034878023171631e-08	7.297302601876651e-08	0.8645680084104606
pro-B	-9.582896534912558e-08	5.132340717214139e-08	0.9690603114634894
