Name	Coefficient	Coefficient_std_error	Coefficient_P_value
pro-B	5.277619145933533e-07	2.761519249221207e-07	0.027994011332202955
pre-B	4.879946650515976e-07	2.5733911390292374e-07	0.02895955034967794
CD14.Mono	8.342473251631836e-08	8.654245559565651e-08	0.1675293200923446
DC	2.2870815687184627e-07	3.3644801752101434e-07	0.24832421678916394
CD16.Mono	1.0370302416857938e-08	1.3005093800963303e-07	0.46822189845390133
pDC	9.228023014028317e-09	1.8407786200747056e-07	0.48000896416719296
CD4.Memory	-9.41181885288412e-09	1.227817667978591e-07	0.5305509413910963
CD8.Naive	-1.6972056191732005e-08	1.361466787905507e-07	0.5496036697636757
CD4.Naive	-2.5799518722968807e-08	8.096130347347422e-08	0.6250096505419883
NK.CD56bright	-1.012397720373054e-07	1.2541654004780645e-07	0.7902324987680647
DN.T	-1.3697617722056315e-07	9.199233384801848e-08	0.931755731852112
NK.CD56Dim	-1.3403586363643375e-07	7.077041265434567e-08	0.970884402202341
CD8.Effector	-1.3832202585782187e-07	7.092157582927654e-08	0.9744329010406286
