Name	Coefficient	Coefficient_std_error	Coefficient_P_value
CD16.Mono	1.5487327012289094e-07	1.1045961141469844e-07	0.08044560074271434
pro-B	5.482288407028191e-08	5.7111922641871036e-08	0.16854770767306143
CD8.Effector	3.679549415869712e-08	3.8885753689456694e-08	0.17201152986698226
CD8.Naive	3.845410991552551e-08	5.912924956494561e-08	0.25773634645082566
NK.CD56Dim	3.137564167968691e-08	4.8453994428758664e-08	0.25864297917039564
NK.CD56bright	3.6745857302022264e-08	8.494662090737458e-08	0.3326614662202107
DN.T	2.5682545342381573e-08	8.562245218336485e-08	0.3821072428442212
CD4.Memory	1.616256095120275e-08	8.287927707159183e-08	0.4226912695687639
DC	-2.547535211041892e-09	9.10520782485748e-08	0.5111605022398877
pre-B	-4.169669077756334e-09	6.66398722230868e-08	0.5249456137659028
CD4.Naive	-1.570044248725821e-08	5.790196064809709e-08	0.6068643306000547
CD14.Mono	-4.223252846852086e-08	4.43186821778953e-08	0.8296868113647853
pDC	-7.714598483284361e-08	6.657215208816389e-08	0.8767378012978694
