Name	Coefficient	Coefficient_std_error	Coefficient_P_value
CD16.Mono	8.730267619912471e-08	1.0576273304476194e-07	0.20455585704018453
NK.CD56Dim	5.409309669574601e-08	6.621547835367496e-08	0.20698557142059915
CD14.Mono	1.6409111186308815e-08	4.322908086486933e-08	0.35212674405848304
NK.CD56bright	-1.8700508727963215e-08	1.0528676741164034e-07	0.570487326482511
CD4.Memory	-8.36321872903064e-08	1.5093184169131938e-07	0.7102467305482278
pre-B	-4.4525924769298093e-08	8.013513201461531e-08	0.7107699736940808
DC	-8.892906198546155e-08	1.178641561189041e-07	0.7747268935582599
CD8.Naive	-5.4920718353283084e-08	6.929403848627635e-08	0.7859872428085171
CD8.Effector	-3.8827544890629973e-08	4.894765150291417e-08	0.7861828401422679
pro-B	-1.0907479965621277e-07	8.636669615624641e-08	0.8966922238885221
pDC	-1.6737063172809484e-07	8.68549393784747e-08	0.9730110197781399
CD4.Naive	-1.3971607886615757e-07	5.447133923470387e-08	0.9948404164312775
DN.T	-2.1625246721161532e-07	6.49211455775766e-08	0.9995673301313379
