Name	Coefficient	Coefficient_std_error	Coefficient_P_value
CD4.Naive	2.3832851063742788e-07	1.101331969378486e-07	0.015232079767882241
DN.T	3.150515608547482e-07	1.599255236963875e-07	0.024419801885738588
pre-B	2.7573653428586656e-07	1.4348602015673737e-07	0.027322000215660617
pro-B	2.676644406115895e-07	1.417476980748343e-07	0.029491772963453747
CD8.Naive	2.317266302424962e-07	1.2705265861377098e-07	0.0340864009425593
CD4.Memory	3.923678545112363e-07	2.5478552292886134e-07	0.06178106205297411
CD8.Effector	1.4443322140751257e-07	9.947768574119263e-08	0.07326251253880797
NK.CD56Dim	1.0101318337459719e-07	7.609241240306917e-08	0.09217057103621867
DC	1.7294739022396637e-07	1.5098357854330536e-07	0.12600694185894162
NK.CD56bright	1.7605962428106956e-07	1.7246626918763469e-07	0.15366628152180778
pDC	9.050628331475482e-08	1.0287836923334256e-07	0.18949991164186386
CD14.Mono	-3.229516568334542e-08	5.534966803301733e-08	0.7202133192715842
CD16.Mono	-7.642892692836239e-08	6.991931259108921e-08	0.8628254486192258
