Name	Coefficient	Coefficient_std_error	Coefficient_P_value
CD4.Naive	1.497008623790688e-07	5.724372220621755e-08	0.004459427036397271
DN.T	1.8656406053590979e-07	9.329820565744464e-08	0.022768859592093495
CD4.Memory	2.750332026892302e-07	1.52789499389736e-07	0.035924065228788056
pro-B	1.9285713239885378e-07	1.218745752771445e-07	0.056776517499885486
CD8.Effector	9.826366927083262e-08	6.686877208490376e-08	0.07084859329329893
NK.CD56Dim	7.479218785129237e-08	6.401921011939977e-08	0.12134747097969362
pre-B	1.2978053705631703e-07	1.2851268407495752e-07	0.15627984614513496
CD8.Naive	9.178716067228469e-08	9.357624379999881e-08	0.1633257111944436
DC	9.21978942204576e-08	1.2425339799249458e-07	0.22903910151305468
NK.CD56bright	9.017593285331309e-08	1.2555811653592253e-07	0.23631675929496826
pDC	5.8785138617135054e-08	1.0743311473046574e-07	0.2921278991474424
CD16.Mono	-2.082724533001186e-08	6.932042398650726e-08	0.6180826167227289
CD14.Mono	-5.635337173475762e-08	4.282383289172319e-08	0.9059020354390834
