Name	Coefficient	Coefficient_std_error	Coefficient_P_value
CD8.Effector	2.479758652574188e-08	2.994500866593254e-08	0.203805754270048
NK.CD56Dim	3.517354831278346e-08	4.277551754851945e-08	0.20545814158955167
CD8.Naive	2.334915735990674e-08	4.0627378596832866e-08	0.2827420849193199
pro-B	1.9052343654320085e-08	5.119593312500952e-08	0.3548922058617124
DN.T	2.0678469952105818e-08	6.345056848885935e-08	0.37225042710558176
CD4.Memory	1.9109415897820185e-08	6.139128825451299e-08	0.3777967596832149
CD4.Naive	-8.559389207143917e-11	4.8782103991365154e-08	0.5006999904099293
pre-B	-3.476635259696774e-09	5.575540030077785e-08	0.5248599869542085
NK.CD56bright	-6.775617735795112e-09	7.71591351384642e-08	0.5349875668323846
pDC	-1.1572775594285335e-08	5.769563030650886e-08	0.5794877619937235
DC	-5.7788505118207603e-08	6.794753376662025e-08	0.8024728523472566
CD16.Mono	-5.977116819459411e-08	5.495289278795446e-08	0.8616318231907215
CD14.Mono	-4.1188170341233476e-08	3.073373803678467e-08	0.9099035660901397
