Name	Coefficient	Coefficient_std_error	Coefficient_P_value
CD14.Mono	5.146937942752125e-08	3.231138045801701e-08	0.055589294227293765
DC	7.92849940161191e-08	7.229250407880021e-08	0.13638081984279826
CD16.Mono	5.501431082118542e-08	5.2733763652391607e-08	0.1484170866853068
pDC	3.099620867851977e-08	5.751460723229498e-08	0.2949684094321379
DN.T	-3.0877826102700647e-09	5.921985717409391e-08	0.5207918281992261
CD4.Naive	-4.98215310973717e-09	4.048189899376099e-08	0.5489746143594169
NK.CD56Dim	-7.801563230501915e-09	3.7990405410186086e-08	0.5813530596615001
CD8.Naive	-1.0956163171575217e-08	4.631223310825826e-08	0.5935054568501473
NK.CD56bright	-2.1521204499257786e-08	6.159327920686618e-08	0.6366086077461842
pre-B	-1.5727188706592287e-08	4.25557686823571e-08	0.6441472615930219
CD4.Memory	-3.379697129953396e-08	5.464313631129464e-08	0.7318782557587463
CD8.Effector	-2.0535177464553637e-08	2.9525496559215758e-08	0.7566310589919663
pro-B	-3.580642922462507e-08	4.260244904004058e-08	0.7996798371964444
