Name	Coefficient	Coefficient_std_error	Coefficient_P_value
NK.CD56Dim	5.05518287178365e-07	2.0574999871982193e-07	0.007006030906855091
pre-B	2.051230162388432e-07	1.0806751791808446e-07	0.028841418235606302
CD4.Naive	3.571204644761331e-07	2.2309090399520954e-07	0.05471232727933098
CD8.Effector	2.402632368819906e-07	1.548458528848049e-07	0.06037557108554404
DN.T	5.607047166982584e-07	3.6314122298716835e-07	0.06128927372116677
NK.CD56bright	9.114134609719885e-07	6.567992992824518e-07	0.08262045268248203
pro-B	1.4725586174392617e-07	1.1056763813001164e-07	0.0914601627186078
CD8.Naive	2.735875827628121e-07	2.4696377456116845e-07	0.13397312640295594
CD4.Memory	2.7021824702051846e-07	3.3426312406769067e-07	0.20943022976382747
pDC	1.1586339253580266e-07	1.542416717165089e-07	0.2262719069229196
CD14.Mono	-3.6146193353798605e-08	7.453303304312693e-08	0.6861507506065649
DC	-8.871470150429016e-08	1.2454682032138687e-07	0.7618604914294469
CD16.Mono	-1.2527707385913926e-07	1.017689388871254e-07	0.8908376676219227
