Name	Coefficient	Coefficient_std_error	Coefficient_P_value
CD14.Mono	1.7954290617305255e-07	1.5789314515649108e-07	0.12774478617383467
DC	1.0361170883465669e-07	1.1868189300122249e-07	0.19132599045166698
pre-B	5.2538536435101696e-08	7.089880470187141e-08	0.22933593553187515
pDC	5.9448344039199356e-08	1.3086769822473986e-07	0.32481979691937507
pro-B	1.737845718151641e-08	7.83185089399308e-08	0.412197952415333
CD8.Effector	1.5372946234619673e-08	7.000677125146268e-08	0.41309435372595577
NK.CD56Dim	7.873245879952963e-09	8.094109168155096e-08	0.461255470309625
CD16.Mono	-7.482691654669661e-08	8.363244436828352e-08	0.814529356931351
CD4.Memory	-8.51306218132438e-08	8.944956794741574e-08	0.8293795880201804
CD4.Naive	-8.58641248921473e-08	7.214118254919715e-08	0.8830207044113825
CD8.Naive	-1.0588620199926991e-07	7.515970891917947e-08	0.9205552115930629
NK.CD56bright	-1.82992475213079e-07	1.1534651367224391e-07	0.9436823483139594
DN.T	-1.7085483898477432e-07	9.34288473836155e-08	0.9662789266045491
