Name	Coefficient	Coefficient_std_error	Coefficient_P_value
NK.CD56Dim	1.0850068772178265e-07	1.9226898791874447e-07	0.28626915517510215
CD14.Mono	7.54732181373023e-08	1.5977443897240535e-07	0.31833009195761497
pDC	1.2527669162154577e-07	3.301209892589283e-07	0.35216305185813945
NK.CD56bright	4.922842242772889e-08	3.8268435632854725e-07	0.4488213532418536
DN.T	9.938730536136234e-09	4.92682148048951e-07	0.4919528017410193
CD4.Naive	-1.4717440748109569e-08	3.3652483736924604e-07	0.5174416198226469
CD8.Effector	-4.485679372660501e-08	1.758327212851536e-07	0.6006811672479968
CD16.Mono	-1.2025290269440476e-07	4.1392086637952027e-07	0.6142913397974159
DC	-1.171767678899585e-07	3.984532305630371e-07	0.6156512699810538
CD4.Memory	-3.156776393393957e-07	5.694764305474596e-07	0.7103233502530686
CD8.Naive	-2.5564849234717824e-07	2.8578997145836264e-07	0.8144815454356229
pre-B	-2.1295773884114453e-07	2.2041170927326522e-07	0.8330233418646904
pro-B	-4.7294891245898924e-07	2.35338780624247e-07	0.9777659520269164
