Name	Coefficient	Coefficient_std_error	Coefficient_P_value
NK.CD56bright	1.1065828561064739e-07	6.9387966341257e-08	0.05538113210152145
NK.CD56Dim	5.245531638259695e-08	4.025688077446271e-08	0.0962848335241887
pro-B	7.048845151534296e-08	5.4276159529514796e-08	0.09702344213393888
pre-B	5.018728021205785e-08	5.224411751159e-08	0.16836905397330243
DN.T	4.212883199976024e-08	8.601585473636254e-08	0.31214484718305546
DC	1.9201083238762773e-08	7.333785435694652e-08	0.3967313384191161
CD4.Naive	1.3136582617580446e-08	5.458741521454199e-08	0.40491233706580965
CD16.Mono	3.1697788363079223e-09	5.674433469407272e-08	0.4777263853214777
pDC	-9.312278027466797e-09	6.380973112278647e-08	0.5580149169014261
CD8.Effector	-7.947309599479319e-09	3.205112670243434e-08	0.5979162625959038
CD8.Naive	-1.623979646438096e-08	4.0332757550305566e-08	0.6563954212084424
CD4.Memory	-3.420262931503642e-08	5.0917158516703435e-08	0.7491224907071554
CD14.Mono	-2.500051103514796e-08	3.2349794131025266e-08	0.7801850221118185
