Name	Coefficient	Coefficient_std_error	Coefficient_P_value
CD8.Effector	2.146017189664957e-07	7.803590485077492e-08	0.002979415919376179
NK.CD56Dim	2.1118418621633148e-07	9.681248212484038e-08	0.014577899784063866
pro-B	1.8240403296150705e-07	9.68710792409541e-08	0.02985312841403237
CD8.Naive	1.5329997777850295e-07	9.719923072755134e-08	0.05737789093857344
pre-B	2.61900724519848e-07	1.6751466496371655e-07	0.05897344874844193
NK.CD56bright	2.2935987254067166e-07	1.6297586310711456e-07	0.07966564156478179
CD4.Naive	1.2008940676612463e-07	1.0458281618139417e-07	0.1254283695793404
DN.T	1.8167196070532468e-07	1.596929880124689e-07	0.12763694891702054
pDC	1.0387519842113749e-07	1.374321870445927e-07	0.22487593788875826
CD4.Memory	2.460866675159421e-08	9.543506109331106e-08	0.3982583601443927
DC	-4.488824304564651e-09	1.2495334027939399e-07	0.5143285221302962
CD14.Mono	-1.0414902801173086e-08	5.9159741731965886e-08	0.5698715422686045
CD16.Mono	-1.2368796418416097e-07	9.500606691905626e-08	0.9035239322468853
