Name	Coefficient	Coefficient_std_error	Coefficient_P_value
DN.T	3.467155095894307e-07	2.660606546327632e-07	0.09626269705913026
CD16.Mono	4.985255319983052e-07	5.575364061231164e-07	0.18561873098942333
CD4.Naive	1.6246964278899028e-07	2.012508287348583e-07	0.20974704845259423
NK.CD56Dim	1.2549305677067916e-07	2.236265918357239e-07	0.2873400301449454
NK.CD56bright	2.037844642443959e-07	4.3414352584810087e-07	0.3193939374283269
CD14.Mono	3.140617427581163e-08	1.6675146144008538e-07	0.42530458591374753
pro-B	-8.275276690670729e-08	2.1812027982665866e-07	0.647801056260539
CD4.Memory	-1.9042416507504548e-07	2.590503795196248e-07	0.768856272831104
DC	-3.687938798230446e-07	3.5685019072039085e-07	0.849307941724809
CD8.Effector	-1.3085026215807674e-07	1.1694601816422232e-07	0.868407435463744
pre-B	-2.5348973403996975e-07	1.735169692875831e-07	0.9279776025332822
pDC	-4.6242067040527575e-07	2.600099127816359e-07	0.9623369179035914
CD8.Naive	-3.4043782415874365e-07	1.6373267345966377e-07	0.9812018747178584
