Name	Coefficient	Coefficient_std_error	Coefficient_P_value
NK.CD56bright	2.1861679611928747e-07	2.4063342466910895e-07	0.18180559768119753
pre-B	3.118277571667017e-08	5.8541623492199614e-08	0.297134512294554
pro-B	8.862901119814575e-09	5.662221118792224e-08	0.4378088452723277
NK.CD56Dim	1.9516363150206137e-09	5.1493657111066385e-08	0.4848834997366319
DC	-3.8817815218535607e-08	1.0692720839895687e-07	0.6417088703573989
CD8.Naive	-5.3765841028900564e-08	5.1554339066147104e-08	0.8515018902376008
pDC	-6.766474591609521e-08	6.14321168931146e-08	0.8646507793107814
CD8.Effector	-7.548735322307034e-08	4.062518460089908e-08	0.9684255591443254
CD4.Naive	-1.0730608805470258e-07	5.700910088779941e-08	0.9700998026989027
CD14.Mono	-8.373496148289182e-08	4.2113866414878974e-08	0.9766106882767429
CD16.Mono	-1.4001291301103049e-07	7.01011775089465e-08	0.9771035675839108
CD4.Memory	-1.3327611886904007e-07	6.310107206233539e-08	0.9826612976258899
DN.T	-1.7432339916242112e-07	5.254203467338979e-08	0.9995463354599314
