Name	Coefficient	Coefficient_std_error	Coefficient_P_value
NK.CD56Dim	7.21169549330076e-08	3.6570941349048316e-08	0.024306272604340474
pro-B	7.485256629756996e-08	4.191069627563295e-08	0.037049507858310245
CD8.Effector	6.542612329779367e-08	3.676395755009896e-08	0.03756853047324126
CD8.Naive	3.780153744892297e-08	4.143045262530552e-08	0.1807766023001628
CD4.Naive	3.098063660149672e-08	4.437925904206709e-08	0.24256102180021422
DN.T	2.764261311356579e-08	7.00768737878017e-08	0.3466202554742459
pre-B	1.0638104521786257e-08	3.6056982634636945e-08	0.38398322561497056
pDC	1.6469281867070806e-08	6.645545936637582e-08	0.4021351520443298
NK.CD56bright	1.3115737113889792e-08	6.034034524821259e-08	0.41396286965413637
CD4.Memory	-1.2891409253930076e-08	4.613226196655698e-08	0.6100481574488611
CD16.Mono	-2.4520627785702245e-08	4.6944284532486625e-08	0.6992813361380051
DC	-7.487854509504755e-08	7.008472729656612e-08	0.8573300137039677
CD14.Mono	-6.54235333313225e-08	2.75146627245754e-08	0.9912911514917222
