Name	Coefficient	Coefficient_std_error	Coefficient_P_value
CD4.Naive	1.285802064559779e-07	4.905748395382693e-08	0.004383471296014499
DN.T	1.8781370866201069e-07	7.569824839072966e-08	0.006549176121869366
pro-B	9.141690476761225e-08	4.748510403918373e-08	0.027104037706931053
CD4.Memory	1.2197307988365465e-07	1.0298745990927509e-07	0.11813749915448912
pre-B	5.085719208799311e-08	4.86593920543161e-08	0.14797289017109666
CD8.Naive	4.407898002090629e-08	6.531390145079301e-08	0.24987632408756327
CD8.Effector	1.646472183297999e-08	4.771081866401789e-08	0.36501181594821935
CD14.Mono	-8.569418514054748e-09	4.122787574021004e-08	0.5823288916080975
CD16.Mono	-1.5603630535816264e-08	7.445263863625272e-08	0.5830014501919611
pDC	-4.667632313211905e-08	6.596325432753304e-08	0.7604065642550537
NK.CD56bright	-6.075577309683295e-08	7.06401723525322e-08	0.8051258640993173
DC	-8.869871588827704e-08	7.070581719805301e-08	0.8951653886050135
NK.CD56Dim	-5.104419537608052e-08	3.7091487838527556e-08	0.9156155068215617
