Name	Coefficient	Coefficient_std_error	Coefficient_P_value
CD8.Effector	1.795386558930669e-08	3.1302954852011454e-08	0.28313557381839227
CD4.Memory	2.071403592299137e-08	5.273046821848747e-08	0.34722304035648854
NK.CD56bright	1.9324016964783428e-08	8.449995160323712e-08	0.4095562077154353
DC	1.959185843886206e-08	1.1768444914931183e-07	0.43389044193636694
pro-B	-7.879387768664774e-09	4.9466715836044714e-08	0.5632784834062226
NK.CD56Dim	-1.0091612417346078e-08	3.570555877728669e-08	0.611271373560432
CD4.Naive	-1.4053172155378732e-08	3.942915317002302e-08	0.6392353910693653
DN.T	-1.8684045502454357e-08	5.0700633791463024e-08	0.6437561145302547
pDC	-2.3589244063704562e-08	6.349414560474539e-08	0.6448742770633803
CD14.Mono	-1.3890769481961086e-08	3.303667619117756e-08	0.6629271415889928
CD16.Mono	-3.111086312777901e-08	6.433081346157604e-08	0.6856677703808147
pre-B	-3.054032727248675e-08	4.710539499293691e-08	0.7416175722452297
CD8.Naive	-7.206280635650314e-08	3.8704220326212006e-08	0.9686903474442105
