Name	Coefficient	Coefficient_std_error	Coefficient_P_value
DC	1.9861511277519668e-07	9.433926184236371e-08	0.017631372453504632
CD14.Mono	4.994068518509214e-08	3.6408690043670245e-08	0.08508319283273263
DN.T	7.147600557599166e-08	6.362246902083985e-08	0.13062540490432667
pre-B	4.551917171545729e-08	5.19963690530853e-08	0.1906700416554643
pro-B	4.358764360434385e-08	5.00384371623239e-08	0.19185435427673997
pDC	4.1894782206904945e-08	6.575787635161357e-08	0.26202767924137527
CD8.Naive	1.4068110378153008e-08	5.214817176167487e-08	0.3936678784294231
CD4.Memory	1.2530837253478088e-08	5.651192497164083e-08	0.4122589506475979
CD4.Naive	2.8918892534103778e-09	4.308189495906074e-08	0.4732409382582502
CD8.Effector	-2.8818003468773206e-09	3.4190594108649705e-08	0.5335856171425654
NK.CD56bright	-3.336310520040129e-08	8.072276044735492e-08	0.6603083470304394
NK.CD56Dim	-4.054454186543989e-08	3.616059754320501e-08	0.8689061614029887
CD16.Mono	-1.2014056141035807e-07	5.012100000504095e-08	0.991735274138511
