Name	Coefficient	Coefficient_std_error	Coefficient_P_value
CD14.Mono	-1.1763351239864762e-08	5.147350983641306e-08	0.5903837126183659
CD16.Mono	-1.987596648566444e-08	8.580977623062566e-08	0.5915866098715252
NK.CD56bright	-2.8734185309031455e-08	1.0992156018922677e-07	0.6031103897702235
NK.CD56Dim	-3.3051968503628195e-08	5.2972576492223436e-08	0.7336681114712655
CD8.Effector	-2.8596807571479404e-08	4.076004291172639e-08	0.7585323184090096
DC	-1.2523174209952564e-07	9.527163900918239e-08	0.9056560106393229
DN.T	-9.743481184655685e-08	6.267872385171936e-08	0.9399688003180691
pro-B	-1.1236841797320071e-07	6.946952747687583e-08	0.947117064342148
CD4.Memory	-1.2367687927144189e-07	6.660813328910789e-08	0.9683290151074685
pDC	-1.8777330318353993e-07	1.0057153967736214e-07	0.9690535370885486
CD4.Naive	-9.889491739675235e-08	5.057916625731898e-08	0.9747232181952556
pre-B	-1.4207787561152878e-07	7.078522039953861e-08	0.9776341460131847
CD8.Naive	-1.1699608168900611e-07	5.721767790778283e-08	0.9795604466497303
